Gd,Co,Fe,Ce,Pt
158.7458,71.4419,88.62233,685.8306,617.1039
190.3392,53.79927,93.42222,597.7998,700.6445
205.0625,45.46088,88.73283,638.2414,610.1631
193.0602,50.6366,80.03919,609.7309,621.2744
168.8308,56.0065,84.31361,650.1534,649.9127
170.1688,56.15403,77.50409,685.4567,677.3452
154.4323,60.82178,87.48911,674.2765,621.4724
182.2038,48.76788,76.52451,619.5322,649.46
176.3193,59.44801,81.69513,636.7716,698.0099
212.9584,32.56646,68.9493,623.2682,738.8096
165.7179,63.85203,96.7832,624.041,713.599
175.3585,67.60501,62.04979,599.2035,688.5405
210.2157,45.52295,61.13343,631.4807,696.6562
194.9382,56.13312,84.2753,621.8438,725.7585
199.3313,42.07224,99.27114,644.7516,720.431
194.7383,47.61968,80.88467,622.4677,729.4514
190.4827,55.58966,65.41971,629.0056,686.0673
180.6883,40.7614,73.68357,599.5299,702.9709
204.5131,54.33973,73.18833,588.3098,681.8923
159.4893,46.05676,79.47309,589.1398,647.9113
208.6378,43.54772,84.16703,656.7819,679.365
197.0366,53.5944,65.69774,633.7597,666.5916
173.4561,64.66885,85.24288,661.9208,646.752
154.3113,47.43122,98.81698,608.0994,687.7571
192.6396,40.08097,65.70225,704.2829,646.2858
153.9801,57.98878,95.72207,591.4385,662.9423
196.2799,52.07474,84.62508,655.0374,757.7416
175.0333,45.65963,84.36613,603.6776,707.0764
159.272,45.06637,79.43033,694.3256,659.1523
171.1593,50.30095,74.61459,647.4311,650.0146
188.2665,50.99766,73.24857,640.386,691.3262
187.7262,50.17659,80.88142,612.7324,709.8542
178.7662,46.66973,70.95502,591.9672,735.7695
170.1438,68.07729,94.04501,589.9969,712.6426
177.8206,41.26093,81.13956,645.0832,727.9177
170.6962,55.61555,92.0787,619.4848,707.1978
177.7956,49.25654,70.98152,660.8307,739.3414
154.4183,36.28883,78.83897,612.6563,749.2222
204.0173,30.11122,84.96813,669.562,684.6359
201.5661,28.30744,76.95719,623.9598,731.5342
193.5742,61.49544,81.97889,606.0852,743.1991
175.2877,60.37376,92.50912,652.478,756.4972
171.7477,54.59056,88.09328,573.6096,750.4996
176.0403,42.38261,87.12473,678.0508,752.864
208.8798,30.1543,59.74249,574.8608,772.8983
155.7683,49.06759,82.98246,588.5648,712.6477
168.8845,63.64552,60.78489,574.3474,781.9353
203.7066,51.07474,82.95335,624.6183,820.0068
166.9306,43.45516,91.81464,579.9871,787.5027
171.8459,52.81857,85.68742,601.924,794.9769
179.5582,52.56449,88.77036,596.8732,782.5979
166.4015,58.85654,89.64674,525.1199,740.3162
184.4566,69.4869,111.7234,567.8832,725.2758
220.6065,49.21061,117.5008,556.5405,803.7324
206.7827,68.63285,115.9584,597.6795,763.1758
195.1407,47.28826,123.7006,585.533,802.1456
241.9791,48.46405,126.9654,551.1965,787.0246
237.0761,66.74504,107.0241,534.6539,801.8906
227.3618,57.60237,133.5798,544.7629,804.8749
272.5083,64.39973,131.9527,533.2659,705.1345
252.1441,68.24361,134.7443,529.4058,793.9273
298.7975,65.94799,172.0751,550.7437,798.6356
342.3535,73.35026,174.837,499.6024,783.0333
344.5461,79.9018,196.229,467.2036,763.2792
331.3263,79.22813,203.8813,497.0611,861.7255
335.7632,74.26326,195.8663,460.1194,745.5056
366.8497,78.62627,207.9066,447.2166,783.0737
393.3695,69.02448,203.9557,464.4824,774.437
416.1653,79.13425,228.7094,466.7554,774.4403
398.4472,88.27179,245.631,465.865,761.6445
471.6513,68.64334,218.7427,384.6942,738.9854
456.0409,98.31886,232.7335,397.9972,754.2051
485.0281,56.76015,273.3963,399.4936,752.0132
449.1172,104.5253,240.4344,366.9618,717.1043
518.15,94.66545,242.1181,401.9705,715.4586
439.3922,91.42628,233.4939,381.6961,759.9045
499.9567,97.76337,269.7309,382.3083,771.1587
470.0356,77.12373,311.9841,395.037,792.1995
422.6519,100.5132,275.7732,416.0217,684.6199
489.9292,92.48302,258.7686,364.0888,750.9965
509.19,74.89179,305.993,319.7768,690.4377
490.6255,79.00531,316.7702,373.0481,834.575
539.1534,89.93625,299.6101,426.9015,733.3428
590.6612,117.6367,309.0679,408.3041,814.7372
534.8777,85.92254,351.6997,329.9536,782.7314
546.1697,82.35758,301.3024,411.5229,830.4973
522.4865,90.56408,310.0204,356.0337,803.2344
519.2916,95.57663,292.7755,384.3658,759.4948
524.7042,75.47751,308.5379,354.6387,755.7378
452.8941,99.27914,284.6494,393.0678,762.7727
463.7844,94.84414,274.1547,436.2252,767.0804
476.925,78.6748,261.8051,418.6219,725.5818
538.8407,77.17007,249.0898,368.7833,745.6161
478.5574,79.03445,263.3304,433.4245,759.2741
463.9846,105.6715,255.6556,408.0378,758.3039
472.5293,97.10324,246.9177,440.0947,754.4479
456.0051,84.231,266.0439,463.7616,803.0648
439.3436,82.91428,279.9842,424.5853,823.2806
453.4564,79.52787,247.8876,443.933,778.89
477.7655,100.3414,302.1448,423.4196,785.113
469.073,78.60087,226.2612,455.2029,721.9539
452.9358,78.93639,239.9585,447.9741,721.6152
443.4393,78.76868,289.1838,463.4034,704.4741
463.9767,115.6353,251.0103,464.9055,836.2953
426.5973,77.43148,255.0814,486.3438,769.0905
479.25,90.48775,250.5736,425.0367,754.6248
417.6796,103.6161,248.2172,444.1792,738.8536
374.1262,83.64234,253.196,460.3571,657.465
412.7213,88.40044,229.7207,459.8838,787.9346
371.7512,88.01554,304.0986,480.4991,781.3592
435.3789,98.65588,274.0689,416.7826,693.2789
406.2677,123.7483,298.3327,451.741,722.953
370.2708,117.7126,303.0737,441.4001,700.5076
354.485,162.7075,359.3219,418.5274,777.9779
339.3931,167.1166,377.1653,425.7638,722.4913
281.5167,228.3938,361.4525,355.069,773.3795
242.6534,231.2078,401.4415,383.8849,693.3856
205.2016,259.3483,461.2485,322.5018,750.3939
178.243,282.4915,521.8189,311.563,716.1749
143.558,370.5778,501.5652,271.8085,660.62
107.1852,409.5601,654.4595,231.4132,719.8503
121.2551,401.366,621.0776,220.3308,700.9649
113.2574,438.7659,631.3636,202.4696,700.359
120.4367,469.5864,672.9702,178.8493,693.537
93.36401,507.0002,667.0296,165.7104,752.8823
97.90702,481.796,737.2554,134.9001,696.9428
45.14787,571.8265,761.3226,149.0084,704.6882
92.40127,504.023,768.2017,130.7953,750.4355
86.86563,518.0796,755.2787,159.8148,703.4651
85.07042,506.6516,746.2708,110.0313,718.3707
106.7047,489.309,753.5475,145.2218,683.4335
64.52853,516.9175,711.7405,124.6917,769.6879
71.3287,508.5488,783.2214,140.3616,680.4624
64.756,515.9949,767.8524,116.809,690.2494
102.0483,509.9968,741.6889,97.12371,697.8853
102.5237,507.8723,756.83,125.2809,689.6157
69.9282,540.4175,769.6406,136.7551,670.8727
80.64973,496.368,706.4816,118.9544,593.77
87.49521,502.6434,738.9896,123.8553,698.7247
55.83978,544.9924,767.172,152.3528,744.4818
80.91805,495.6292,733.6252,120.3337,673.3295
71.03323,506.429,754.9427,147.2456,679.7878
70.79356,553.1574,771.2054,141.2209,671.5952
82.40079,498.3188,702.5652,152.2328,596.551
76.86868,539.1691,775.5135,140.6661,622.308
89.11416,534.33,801.0328,134.6255,668.5504
65.24414,561.6123,770.8275,145.5764,611.5148
55.70482,568.9432,745.6325,144.1044,623.6115
85.24338,562.0612,698.0074,149.9919,629.7093
77.25713,505.8198,755.0701,137.0087,640.4427
80.47481,517.4274,758.1819,128.1213,631.6663
70.85752,499.4627,730.2279,128.2399,603.3591
78.96037,531.4731,788.4937,155.0309,667.8821
96.75323,532.8951,834.798,124.9866,653.263
46.41397,572.1196,782.5845,124.9026,621.2559
66.25241,530.9315,831.5262,116.6122,614.2911
66.53876,560.2732,830.1251,129.1662,628.562
75.617,560.1088,797.0342,110.8287,674.3164
78.64544,548.1826,686.6755,127.7828,557.7366
71.34719,529.4246,755.2254,143.4883,584.0756
68.0564,520.0892,817.9669,143.2309,646.571
80.36048,553.1339,731.7589,137.9756,649.0903
71.48218,592.4913,757.7826,136.8391,684.2624
72.60873,528.0928,730.8403,114.4453,625.926
91.12074,517.8484,785.4241,119.0512,645.5463
86.00302,589.5729,767.0916,113.6343,613.1733
70.45243,495.5032,821.0081,122.3089,631.5624
55.57989,452.9714,682.4312,172.3435,698.4139
59.34594,474.0313,657.029,133.8574,641.693
50.79247,432.3012,654.4367,160.6171,613.0549
59.65045,444.5527,670.8202,136.4493,703.0374
69.06197,503.1062,629.649,151.8552,669.2121
78.35433,504.7202,593.4922,189.3104,696.1081
72.32503,469.7959,586.9514,183.9766,708.2903
74.95728,391.8075,620.9144,212.2287,648.0018
82.94983,388.469,579.9016,242.9633,692.1276
93.2249,406.3391,551.597,226.5645,622.8301
76.27039,409.4733,570.4457,248.7601,633.3495
90.66828,328.8655,531.9991,304.8174,648.701
111.1426,327.182,556.1952,305.5312,708.1455
110.6585,364.9083,492.4636,278.7452,690.8305
131.4299,339.3068,465.4563,280.8633,665.8076
103.5146,297.0484,457.3074,356.5828,648.5628
112.5652,334.5966,415.1695,349.1823,715.7183
120.6926,288.7583,425.1102,356.265,662.843
114.4234,270.1629,381.231,412.6413,713.1627
141.5854,245.5264,395.561,381.7369,703.3729
138.8576,285.7506,384.8264,419.7961,705.6382
109.1384,244.2816,370.8819,396.5369,646.4156
99.29385,194.0373,325.6333,454.0843,665.5411
159.8515,180.0528,271.3221,454.1623,700.5922
137.8656,179.7324,293.9895,497.8199,653.086
146.4612,147.1199,236.9085,556.8418,623.2455
159.0023,102.3429,171.703,601.5414,659.9129
151.8619,88.1999,160.662,587.7672,638.0836
209.3356,83.97916,108.2114,568.6105,631.2967
189.9593,62.63222,142.199,596.0618,663.2179
180.8976,58.28435,100.7506,672.1478,646.345
179.8792,61.07954,93.50871,625.7834,602.3538
204.085,48.15733,65.81839,689.8925,650.9896
173.7998,72.38046,67.69595,655.429,651.0834
176.7414,55.46079,88.78629,670.7339,664.545
228.385,42.05917,79.8052,635.4741,639.1783
213.0467,58.61533,67.64489,616.2504,627.6177
218.6367,47.66792,76.0002,628.91,631.8008
164.8353,60.71677,75.50963,667.6172,658.0377
184.6529,67.98972,67.63978,651.7397,695.9564
183.0883,51.28091,68.42508,578.9724,689.798
155.2538,55.88443,74.26422,640.7715,649.8563
181.3664,68.57553,89.41755,612.1352,711.5787
148.4131,56.55124,75.81755,682.5565,670.557
157.259,50.8195,77.31873,646.5009,683.5338
140.8521,77.57758,81.43523,658.3795,659.8718
184.8126,49.19657,74.16525,633.1783,680.9573
168.4729,62.33321,89.53725,692.5224,717.3194
172.9849,51.99608,83.81004,639.077,672.565
163.848,49.71167,88.73154,732.507,669.7344
194.7181,64.95122,79.86543,685.0366,690.956
176.1482,39.30548,51.06004,645.4512,681.9287
171.9438,64.63933,98.60301,689.2308,635.6283
190.3408,57.75896,85.74005,665.9299,711.6238
196.8551,48.52294,88.23267,661.9064,701.7439
237.058,52.78198,96.32472,702.919,697.8419
201.3027,53.42801,71.4681,621.0212,652.9959
180.6547,55.25076,102.0556,618.6105,688.8508
216.2993,37.34557,73.35105,583.3564,641.1791
195.2933,40.53362,99.44117,680.2231,673.434
184.625,32.56056,83.33206,683.515,717.3177
180.3383,54.44593,97.84097,648.721,745.621
178.5805,37.29985,72.71108,634.7271,649.5276
146.0998,34.13271,89.12673,628.9097,718.7474
162.8196,59.39902,75.32879,627.9981,706.8606
188.3166,50.35888,70.62369,598.9218,658.3783
158.1112,49.74507,62.67656,631.8184,734.3474
192.7159,42.74845,64.83271,666.7979,694.9246
162.103,53.51479,69.6909,610.6635,732.9157
201.8103,61.91611,86.93111,587.728,716.7464
148.5357,62.24596,84.95142,662.5699,696.1828
159.9194,38.14927,95.28423,561.4509,748.8799
143.1485,50.61975,82.90193,668.3931,745.0354
239.2189,28.60728,90.98757,619.6779,727.9167
173.4769,77.28767,74.75121,644.4682,789.2261
142.756,78.6675,63.14612,633.9213,744.8942
194.7839,42.59128,69.76033,633.957,783.8105
212.3706,60.00157,91.05281,600.012,729.2842
182.2404,46.88417,73.62097,600.7399,762.3322
190.319,41.19983,77.58643,598.1954,724.2859
189.9097,43.09655,90.8305,650.2028,795.2407
158.8861,68.86622,75.57431,592.0731,861.8901
199.4607,44.72315,89.8346,602.7592,762.6335
157.3378,64.38156,79.91926,590.1808,704.3883
194.6271,48.80811,92.59414,576.4296,744.3549
175.7572,62.20678,83.64402,602.2908,827.8976
189.7721,80.11859,74.10825,625.171,701.0015
217.0896,53.81726,115.1554,605.3452,778.954
249.4126,61.87617,106.7198,607.1955,825.4175
221.0626,54.04653,116.1559,594.7315,722.684
261.0249,65.39648,107.8956,555.8804,766.0954
262.6697,62.65884,149.8982,565.2211,715.3313
278.4891,69.76254,132.229,498.5326,803.8494
267.7888,64.60926,139.5346,552.1888,748.2731
311.1629,62.98757,181.0272,485.5174,872.9747
323.3852,87.17716,145.6494,506.5733,808.4053
341.708,87.42092,194.7611,474.6322,821.2835
361.2599,75.1928,203.7972,436.3326,806.3918
412.94,78.56568,196.3005,453.1375,762.3392
384.0195,94.63348,204.4407,488.2858,757.0873
442.6539,97.61616,217.9239,457.8876,796.4139
445.107,78.50146,232.1231,432.1046,773.7221
370.2147,95.85504,226.2128,393.8008,777.1565
429.7413,77.43349,254.2961,404.1849,796.3392
437.663,70.19471,271.4666,375.5638,809.3289
463.1983,109.4538,260.5089,397.5408,747.5085
453.3415,76.10054,262.8018,419.9939,710.8766
522.2561,70.48891,272.1816,399.2,778.5281
464.9031,94.64632,303.8795,415.9061,715.89
520.7566,87.54703,228.9295,397.266,684.225
466.7707,84.21384,293.2295,403.0334,713.2314
522.0581,103.365,249.5773,378.3484,720.303
498.153,107.4186,274.0251,410.2652,727.635
535.9534,110.7672,308.065,384.6996,728.3849
503.2378,86.28233,327.761,356.924,756.8339
533.9233,119.138,318.2741,376.0533,806.7903
546.0613,97.74123,289.8365,390.5279,767.6622
566.1053,99.64085,307.1574,357.3001,767.775
529.4752,96.3839,302.733,359.0246,750.5111
539.1512,71.04501,306.0316,355.4291,766.6294
540.0118,73.60358,270.106,386.7373,764.5649
511.4283,89.54844,311.7638,369.8198,812.6367
555.8728,92.29623,281.4542,436.2227,785.9921
487.689,107.5432,301.2729,372.8423,723.3641
484.8063,85.34904,253.8324,377.3901,776.4261
482.6764,119.6894,262.2814,408.2153,808.5074
447.2822,92.59181,253.2593,397.694,714.1268
513.7205,90.25613,269.6774,443.6698,772.5552
482.3494,80.4981,261.0412,410.6099,845.0264
496.9835,95.89618,282.9419,380.4292,785.1032
463.53,75.27016,257.6246,405.9199,777.9339
494.1899,84.23731,249.4817,455.7662,807.5043
566.7733,76.14757,253.8566,430.2544,811.5981
421.6837,77.93062,232.1001,448.8189,718.7126
469.8334,83.20142,248.1578,428.7292,739.5177
498.5247,67.1727,232.535,404.7424,701.1476
460.0543,81.81048,256.0149,438.8387,747.3823
443.6641,102.0743,272.3317,444.3011,698.1609
439.6528,77.81223,246.2734,473.5879,767.7693
419.135,86.04025,275.4258,448.8995,700.9245
458.1523,90.00887,260.7017,448.3818,719.5195
440.7848,103.9464,263.5396,428.951,790.8665
429.5962,102.3825,259.4688,500.6518,721.3155
415.1707,90.71445,288.6697,412.9921,717.3613
415.7537,129.9903,285.7516,412.5343,685.5743
379.9329,125.5511,301.0947,403.5954,688.725
399.6848,118.6549,300.3698,399.9596,652.7673
346.8699,153.1233,345.7797,384.4402,740.9363
300.3614,233.9174,368.7333,334.1428,702.0146
242.6706,286.51,432.2514,359.3463,708.9822
217.7706,253.538,448.2531,359.4652,741.0027
175.267,311.1523,500.2509,335.5564,757.3359
179.0861,383.0845,522.2902,288.0205,668.1203
124.9026,424.4526,604.0387,262.7867,787.0795
113.1375,441.8092,552.4586,202.9927,737.7799
120.5607,379.8265,580.7731,231.8694,726.6665
64.37383,449.4279,672.0027,183.5364,716.2018
66.97498,504.3376,689.2038,168.6796,672.3694
69.09275,535.3776,649.349,164.5078,728.3127
86.31311,444.4442,725.3486,112.113,703.9206
70.85294,488.7587,704.9781,144.491,730.017
94.95396,487.3542,677.7623,121.5726,745.7721
58.61053,542.3491,774.0972,111.4639,703.4126
71.10651,478.8516,692.9692,139.0799,705.3937
68.93755,519.0098,754.4899,125.0249,711.2802
85.23084,490.5031,712.8154,139.117,674.0024
82.61977,567.2651,719.0753,110.6355,685.4907
88.23975,545.8015,740.9315,148.7901,723.2944
75.5948,550.3693,710.2176,134.3473,681.2026
90.07456,476.9622,685.2314,129.5763,691.9006
61.53191,524.5994,718.66,103.5134,716.5528
76.85905,542.3255,728.8885,121.2481,732.0899
63.75653,530.8506,732.9705,145.7611,693.8842
67.82243,509.422,758.4799,127.2738,645.6183
94.75704,527.7468,753.9645,125.4522,675.4013
92.57954,491.7698,744.9902,128.3192,613.4321
77.04539,525.9526,711.9555,148.2189,593.8204
98.31213,521.4688,718.022,129.5081,607.9778
62.86692,571.5208,774.9442,140.9154,623.7412
80.1385,513.7184,830.0579,152.7487,582.2353
100.4657,528.1312,736.0255,145.9669,597.4216
53.48846,545.812,749.828,112.4412,716.8911
57.53837,540.665,749.3845,135.3164,613.3023
110.2898,507.631,730.6924,121.5912,641.7944
90.82684,483.8873,749.2543,124.9844,664.2322
88.21389,478.5898,771.1433,125.8386,635.3403
86.70965,532.0037,762.3962,131.9615,625.9692
79.54771,521.4263,787.1197,106.6294,615.8836
62.90396,503.8535,785.5338,131.4549,612.763
75.007,538.3671,756.4517,121.8836,648.1633
60.08183,520.921,800.3932,127.9132,638.3982
98.73677,557.6252,735.7911,112.7977,586.451
64.40892,542.1649,815.1834,129.8384,591.65
79.12022,523.3192,799.4644,125.103,635.1313
69.20346,573.6259,790.5156,135.1687,604.9791
65.67687,551.8285,784.9279,119.3907,672.4039
48.53887,571.0811,787.0898,120.4434,606.6411
82.01618,554.1079,711.8219,128.3372,636.8463
86.09922,531.3571,795.4991,141.3554,576.6964
71.3174,585.639,766.5884,134.1673,624.8926
76.89334,486.6051,682.8011,156.7073,660.1635
47.10085,472.2715,634.7573,155.8438,656.1656
45.76306,469.2299,627.8915,136.8922,630.7145
77.79871,466.4127,646.3245,133.1772,622.009
41.98803,469.5242,713.1617,161.6429,727.7706
67.67435,511.686,643.1382,160.7988,670.2362
76.88544,451.9621,644.4481,161.4077,656.2878
79.62991,432.5109,679.9848,172.2066,696.2546
96.69991,446.236,516.8483,213.7114,643.9668
67.00666,455.9747,638.4644,208.5528,641.0428
73.86902,420.4738,568.8488,227.331,682.527
77.17123,373.2633,557.1779,248.2396,742.7142
113.6775,373.3437,585.9913,260.9662,664.3408
112.6608,308.8733,495.2127,281.3929,670.5037
93.59414,350.7143,448.0808,287.7329,645.0224
144.2566,310.0579,486.6559,317.7259,669.7339
106.2678,316.5225,466.5606,334.395,662.5651
81.81927,311.0444,448.8145,353.2791,684.4789
109.302,320.3453,408.3089,367.3826,693.3709
140.4993,259.3404,398.6965,420.4764,706.1124
126.683,280.8175,403.8533,407.5975,657.7933
118.6646,245.4528,357.1124,447.6736,681.5045
134.5449,198.9161,351.0244,418.4822,621.1407
110.3104,209.839,285.2346,497.2328,651.6733
142.4335,165.2453,236.4317,506.9636,619.6815
157.7593,189.0851,215.8317,500.2769,648.83
136.7743,143.3316,227.1362,536.2502,703.5536
185.6094,134.1284,192.2491,539.8752,629.7357
182.3581,96.19324,141.447,573.8342,669.9851
167.3698,72.77021,134.3509,593.6553,622.5484
198.952,70.09824,107.9556,652.4299,659.5256
212.5203,54.9645,95.74901,670.2631,625.9271
208.8378,47.46751,94.34173,622.8337,656.8667
218.6203,61.9496,80.77547,659.2404,653.0643
208.579,52.54229,77.00498,652.8172,693.1501
216.3224,64.44707,87.30885,582.1327,647.2935
179.7082,56.0772,86.99859,642.0353,607.1762
212.8576,39.30259,94.03312,661.459,673.5343
204.8767,29.61908,70.32263,697.9916,613.1641
190.3504,39.60354,68.16233,623.6993,667.3039
167.7957,58.08041,87.57464,610.8654,671.4346
183.1946,55.76788,85.14283,622.3734,730.9672
190.1972,35.831,69.1284,657.9265,743.5392
185.4525,40.19961,78.22021,561.5182,680.9874
162.9566,57.86463,77.94061,646.6043,597.5974
202.7122,54.17327,71.30098,657.3405,636.3857
163.2284,58.42754,104.4712,657.0347,736.951
181.9921,55.11209,76.46055,638.4158,727.4589
180.8959,43.34919,91.52821,703.6831,638.6229
178.5173,47.51701,73.16334,647.7626,725.2933
187.9173,43.13896,77.60723,677.7399,677.6956
191.5886,52.86107,73.90945,670.8167,652.3085
199.339,58.80253,85.14801,678.7724,700.9635
170.6474,39.72167,95.42201,691.2289,639.5875
169.0187,64.35102,62.91938,671.7974,636.0217
192.2991,49.75843,84.38863,613.4261,694.2222
186.4398,48.83025,68.40303,626.0395,698.0416
205.635,38.27968,84.53655,635.174,671.0908
201.3406,53.47622,71.7765,649.3342,715.2774
229.0089,52.77636,75.08987,649.7639,649.1783
154.6889,58.58374,93.18197,627.5578,687.9138
184.0748,29.59547,78.11869,629.5683,729.7625
190.2403,41.58503,67.3473,637.269,722.4732
157.7231,52.42928,65.76528,644.473,610.8054
192.4463,25.86206,88.29478,605.7575,641.1967
164.0138,34.49972,82.43499,642.291,712.1993
172.2136,50.76402,68.07977,596.6133,709.5536
221.0977,40.52007,67.52211,592.7747,706.6345
184.6856,56.23348,80.97382,671.297,697.107
143.6064,32.92918,95.04287,615.5644,775.9755
144.5006,74.42596,77.11102,630.1013,645.7561
152.2147,51.9546,71.839,656.7825,710.3059
135.0408,59.84737,84.77411,629.6441,774.9217
174.5135,41.10673,85.1438,616.0475,748.9048
179.1004,68.3315,78.14531,619.0738,742.8045
159.0948,61.0106,98.26281,613.37,735.6396
161.4765,18.21228,69.81055,592.0799,767.6227
167.9789,74.27954,99.5376,624.5426,738.392
